"BOVA00385",1
"BOVA00386",1
"BOVA00387",1
"BOVA00388",1
"BOVA00389",1
"BOVA00390",1
"BOVA00391",2
"BOVA00392",1
"BOVA00393",2
"BOVA00394",1
"BOVA00395",1
"BOVA00396",1
"BOVA00397",1
"BOVA00398",1
"BOVA00399",1
"BOVA00400",1
"BOVA00401",1
"BOVA00402",1
"BOVA00403",1
"BOVA00404",2
"BOVA00405",1
"BOVA00406",1
"BOVA00407",1
"BOVA00408",1
"BOVA00409",1
"BOVA00410",1
"BOVA00411",1
"BOVA00412",1
"BOVA00413",1
"BOVA00414",1
"BOVA00415",1
"BOVA00416",1
"BOVA00417",1
"BOVA00421",1
"BOVA00422",1
"BOVA00423",1
"BOVA00424",1
"BOVA00425",1
"BOVA00426",1
"BOVA00427",1
"BOVA00428",1
"BOVA00429",1
"BOVA00430",1
"BOVA00431",2
"BOVA00433",1
"BOVA00434",1
"BOVA00435",1
"BOVA00436",2
"BOVA00437",2
"BOVA00438",1
"BOVA00439",2
"BOVA00440",2
"BOVA00441",2
"BOVA00442",2
"BOVA00443",2
"BOVA00444",2
"BOVA00445",2
"BOVA00446",2
"BOVA00447",2
"BOVA00448",2
"BOVA00449",2
"BOVA00450",2
"BOVA00451",2
"BOVA00452",2
"BOVA00453",2
"BOVA00454",2
"BOVA00455",2
"BOVA00456",2
"BOVA00457",2
"BOVA00458",2
"BOVA00459",2
"BOVA00460",2
"BOVA00461",2
"BOVA00462",2
"BOVA00463",2
"BOVA00464",2
"BOVA00465",2
"BOVA00466",2
"BOVA00467",2
"BOVA00468",2
"BOVA00481",2
"BOVA00482",2
"BOVA00483",1
"BOVA00484",2
"BOVA00485",1
"BOVA00486",1
"BOVA00487",1
"BOVA00488",1
"BOVA00489",1
"BOVA00490",1
"BOVA00491",2
"BOVA00492",2
"BOVA00493",2
"BOVA00494",2
"BOVA00495",2
"BOVA00496",2
"BOVA00497",2
"BOVA00498",2
"BOVA00499",1
"BOVA00500",1
"BOVA00501",1
"BOVA00502",1
"BOVA00503",1
"BOVA00504",1
"BOVA00505",1
"BOVA00506",1
"BOVA00507",1
"BOVA00508",1
"BOVA00509",1
"BOVA00510",2
"BOVA00511",1
"BOVA00512",1
"BOVA00513",1
"BOVA00514",1
"BOVA00515",1
"BOVA00516",1
"BOVA00517",1
"BOVA00518",1
"BOVA00519",1
"BOVA00520",1
"BOVA00521",1
"BOVA00522",1
"BOVA00523",1
"BOVA00524",1
"BOVA00525",1
"BOVA00526",1
"BOVA00527",1
"BOVA00528",1
"BOVA00529",1
"BOVA00530",1
"BOVA00531",1
"BOVA00532",1
"BOVA00533",1
"BOVA00534",1
"BOVA00535",1
"BOVA00536",2
"BOVA00537",1
"BOVA00538",1
"BOVA00539",1
"BOVA00540",1
"BOVA00541",2
"BOVA00542",2
"BOVA00543",1
"BOVA00544",1
"BOVA00545",1
"BOVA00546",2
"BOVA00547",1
"BOVA00548",1
"BOVA00549",1
"BOVA00550",1
"BOVA00551",1
"BOVA00552",1
"BOVA00553",1
"BOVA00554",1
"BOVA00555",1
"BOVA00556",1
"BOVA00557",1
"BOVA00558",1
"BOVA00559",1
"BOVA00560",1
"BOVA00561",1
"BOVA00562",1
"BOVA00563",1
"BOVA00564",1
"BOVA00565",1
"BOVA00566",1
"BOVA00567",1
"BOVA00568",1
"BOVA00569",1
"BOVA00570",1
"BOVA00571",1
"BOVA00572",1
"BOVA00573",1
"BOVA00574",1
"BOVA00575",1
"BOVA00576",1
"BOVA00577",1
"BOVA00578",1
"BOVA00579",1
"BOVA00580",1
"BOVA00581",1
"BOVA00582",1
"BOVA00583",1
"BOVA00584",1
"BOVA00585",2
"BOVA00586",1
"BOVA00587",1
"BOVA00588",1
"BOVA00589",1
"BOVA00590",1
"BOVA00591",1
"BOVA00592",1
"BOVA00593",1
"BOVA00594",1
"BOVA00595",1
"BOVA00596",1
"BOVA00597",1
"BOVA00598",2
"BOVA00599",2
"BOVA00600",2
"BOVA00601",2
"BOVA00602",1
"BOVA00603",1
"BOVA00604",1
"BOVA00605",2
"BOVA00606",1
"BOVA00607",1
"BOVA00608",1
"BOVA00609",1
"BOVA00610",1
"BOVA00611",1
"BOVA00612",1
"BOVA00613",1
"BOVA00614",1
"BOVA00615",1
"BOVA00616",1
"BOVA00617",1
"BOVA00618",1
"BOVA00619",2
"BOVA00620",2
"BOVA00621",1
"BOVA00622",1
"BOVA00623",1
"BOVA00624",1
"BOVA00625",1
"BOVA00626",1
"BOVA00627",1
"BOVA00628",1
"BOVA00629",1
"BOVA00630",1
"BOVA00631",2
"BOVA00632",2
"BOVA00633",1
"BOVA00634",1
"BOVA00635",1
"BOVA00636",1
"BOVA00637",1
"BOVA00638",1
"BOVA00639",1
"BOVA00640",1
"BOVA00641",1
"BOVA00642",1
"BOVA00643",1
"BOVA00644",1
"BOVA00645",1
"BOVA00646",1
"BOVA00647",1
"BOVA00648",1
"BOVA00649",1
"BOVA00650",1
"BOVA00651",1
"BOVA00652",1
"BOVA00653",1
"BOVA00654",1
"BOVA00655",1
"BOVA00656",1
"BOVA00657",1
"BOVA00658",1
"BOVA00660",1
"BOVA00661",1
"BOVA00662",1
"BOVA00663",1
"BOVA00664",1
"BOVA00665",1
"BOVA00666",2
"BOVA00667",1
"BOVA00668",1
"BOVA00669",1
"BOVA00670",1
"BOVA00671",1
"BOVA00673",1
"BOVA00674",2
"BOVA00675",1
"BOVA00676",1
"BOVA00677",1
"BOVA00678",2
"BOVA00679",1
"BOVA00680",1
"BOVA00681",1
"BOVA00682",1
"BOVA00684",1
"BOVA00685",1
"BOVA00686",1
"BOVA00687",1
"BOVA00688",1
"BOVA00689",1
"BOVA00690",1
"BOVA00691",1
"BOVA00692",1
"BOVA00693",1
"BOVA00694",1
"BOVA00695",1
"BOVA00696",1
"BOVA00697",1
"BOVA00698",1
"BOVA00699",1
"BOVA00700",1
"BOVA00701",1
"BOVA00703",1
"BOVA00704",1
"BOVA00705",1
"BOVA00706",1
"BOVA00707",1
"BOVA00708",1
"BOVA00709",2
"BOVA00710",1
"BOVA00711",1
"BOVA00712",1
"BOVA00713",1
"BOVA00714",2
"BOVA00715",1
"BOVA00716",1
"BOVA00717",1
"BOVA00718",1
"BOVA00719",1
"BOVA00720",1
"BOVA00721",1
"BOVA00722",1
"BOVA00724",1
"BOVA00725",1
"BOVA00726",1
"BOVA00727",1
"BOVA00728",2
"BOVA00729",1
"BOVA00730",1
"BOVA00731",2
"BOVA00732",2
"BOVA00734",1
"BOVA00735",1
"BOVA00736",1
"BOVA00737",1
"BOVA00738",1
"BOVA00739",1
"BOVA00740",2
"BOVA00742",2
"BOVA00744",1
"BOVA00745",2
"BOVA00747",2
"BOVA00748",2
"BOVA00749",2
"BOVA00750",1
"BOVA00751",1
"BOVA00753",1
"BOVA00754",1
"BOVA00755",1
"BOVA00756",1
"FREV000987",1
"BOVA00758",1
"BOVA00759",2
"BOVA00760",2
"BOVA00761",2
"BOVA00762",2
"BOVA00763",1
"BOVA00764",1
"BOVA00765",1
"BOVA00766",1
"BOVA00767",1
"BOVA00768",1
"BOVA00769",1
"BOVA00770",1
"BOVA00771",1
"BOVA00773",1
"BOVA00774",1
"BOVA00775",1
"BOVA00777",1
"BOVA00778",1
"BOVA00779",1
"BOVA00780",1
"BOVA00788",1
"BOVA00789",1
"BOVA00790",1
"BOVA00791",1
"BOVA00792",1
"BOVA00793",1
"BOVA00794",1
"BOVA00795",1
"BOVA00798",1
"BOVA00799",2
"BOVA00800",2
"BOVA00801",2
"BOVA00802",2
"BOVA00803",2
"BOVA00804",2
"BOVA00805",2
"BOVA00806",2
"BOVA00808",2
"BOVA00809",2
"BOVA00810",2
"BOVA00811",2
"BOVA00812",2
"BOVA00813",2
"BOVA00814",2
"BOVA00815",2
"BOVA00816",2
"BOVA00817",2
"BOVA00818",2
"BOVA00819",2
"BOVA00820",2
"BOVA00821",2
"BOVA00822",2
"BOVA00823",2
"BOVA00824",2
"BOVA00825",2
"BOVA00826",2
"BOVA00827",2
"BOVA00828",2
"BOVA00829",2
"BOVA00830",2
"BOVA00831",2
"BOVA00832",2
"BOVA00833",2
"BOVA00834",2
"BOVA00835",2
"BOVA00836",2
"BOVA00837",2
"BOVA00838",2
"BOVA00839",2
"BOVA00840",2
"BOVA00841",2
"BOVA00842",2
"BOVA00843",2
"BOVA00844",2
"BOVA00845",2
"BOVA00846",2
"BOVA00847",2
"BOVA00848",2
"BOVA00849",2
"BOVA00850",2
"BOVA00851",2
"BOVA00852",1
"BOVA00853",1
"BOVA00854",1
"BOVA00855",1
"BOVA00856",1
"BOVA00857",1
"BOVA00858",1
"BOVA00859",1
"BOVA00860",1
"BOVA00861",1
"BOVA00862",1
"BOVA00863",1
"BOVA00864",1
"BOVA00865",1
"BOVA00866",1
"BOVA00867",1
"BOVA00868",1
"BOVA00869",1
"BOVA00870",1
"BOVA00871",1
"BOVA00872",1
"BOVA00873",1
"BOVA00874",1
"BOVA00875",1
"BOVA00876",1
"BOVA00877",1
"BOVA00878",1
"BOVA00879",1
"BOVA00880",1
"BOVA00881",1
"BOVA00882",1
"BOVA00883",1
"BOVA00884",1
"BOVA00886",1
"BOVA00887",1
"BOVA00888",1
"BOVA00889",1
"BOVA00890",1
"BOVA00891",1
"BOVA00892",1
"BOVA00893",1
"BOVA00894",1
"BOVA00895",1
"BOVA00896",1
"BOVA00897",1
"BOVA00898",1
"BOVA00899",1
"BOVA00900",1
"BOVA00901",1
"BOVA00902",1
"BOVA00903",1
"BOVA00904",1
"BOVA00905",1
"BOVA00906",1
"BOVA00907",1
"BOVA00908",1
"BOVA00909",1
"BOVA00910",1
"BOVA00911",1
"BOVA00913",1
"BOVA00914",1
"BOVA00915",1
"BOVA00916",1
"BOVA00917",1
"BOVA00918",1
"BOVA00919",1
"BOVA00920",1
"BOVA00921",1
"BOVA00922",1
"BOVA00923",1
"BOVA00924",1
"BOVA00925",1
"BOVA00926",1
"BOVA00927",1
"BOVA00928",1
"BOVA00930",1
"BOVA00932",1
"BOVA00933",1
"BOVA00934",1
"BOVA00935",1
"BOVA00936",1
"BOVA00937",1
"BOVA00938",1
"BOVA00939",1
"BOVA00941",2
"BOVA00942",1
"BOVA00943",1
"BOVA00944",1
"BOVA00945",2
"BOVA00946",2
"BOVA00948",2
"BOVA00949",2
"BOVA00950",2
"BOVA00951",2
"BOVA00952",2
"BOVA00953",2
"BOVA00954",2
"BOVA00955",1
"BOVA00956",2
"BOVA00957",2
"BOVA00958",2
"BOVA00959",2
"BOVA00960",2
"BOVA01075",1
"BOVA01076",1
"BOVA01077",1
"BOVA01078",1
"BOVA01079",1
"BOVA01080",1
"BOVA01081",1
"BOVA01082",1
"BOVA01083",2
"BOVA01085",1
"BOVA01086",1
"BOVA01087",1
"BOVA01088",1
"BOVA01089",1
"BOVA01092",1
"BOVA01093",1
"BOVA01094",1
"BOVA01095",1
"BOVA01096",1
"BOVA01097",1
"BOVA01098",1
"BOVA01099",1
"BOVA01100",1
"BOVA01101",1
"BOVA01103",1
"BOVA01104",1
"BOVA01105",1
"BOVA01106",1
"BOVA01107",1
"BOVA01108",1
"BOVA01109",1
"BOVA01110",1
"BOVA01111",1
"BOVA01115",1
"BOVA01116",1
"BOVA01117",1
"BOVA01118",1
"BOVA01120",1
"BOVA01121",1
"BOVA01122",1
"BOVA01123",1
"BOVA01124",1
"BOVA01125",1
"BOVA01126",1
"BOVA01127",1
"BOVA01128",1
"BOVA01129",1
"BOVA01134",1
"BOVA01135",1
"BOVA01136",1
"BOVA01137",1
"BOVA01138",2
"BOVA01139",1
"BOVA01140",1
"BOVA01141",1
"BOVA01142",1
"BOVA01144",1
"BOVA01149",2
"BOVA01150",2
"BOVA01151",2
"BOVA01152",2
"BOVA01153",2
"BOVA01154",1
"BOVA01155",1
"BOVA01156",1
"BOVA01157",1
"BOVA01158",1
"BOVA01159",1
"BOVA01160",1
"BOVA01161",1
"BOVA01162",1
"BOVA01163",1
"BOVA01164",2
"BOVA01165",1
"BOVA01166",1
"BOVA01167",1
"BOVA01168",1
"BOVA01172",2
"BOVA01173",1
"BOVA01174",1
"BOVA01176",1
"BOVA01177",2
"BOVA01180",1
"BOVA01182",1
"BOVA01183",1
"BOVA01184",2
"BOVA01185",1
"BOVA01186",2
"BOVA01187",1
"BOVA01188",1
"BOVA01189",1
"BOVA01190",1
"BOVA01191",1
"BOVA01192",1
"BOVA01193",1
"BOVA01194",1
"BOVA01195",1
"BOVA01196",1
"BOVA01197",1
"BOVA01198",1
"BOVA01199",1
"BOVA01201",1
"BOVA01202",1
"BOVA01203",1
"BOVA01204",1
"BOVA01205",2
"BOVA01206",2
"BOVA01207",2
"BOVA01208",2
"BOVA01210",1
"BOVA01211",1
"BOVA01212",1
"BOVA01213",1
"BOVA01215",1
"BOVA01216",1
"BOVA01217",1
"BOVA01218",1
"BOVA01219",1
"BOVA01220",1
"BOVA01221",1
"BOVA01222",1
"BOVA01223",1
"BOVA01224",1
"BOVA01229",2
"BOVA01231",1
"BOVA01234",1
"BOVA01235",1
"BOVA01236",1
"BOVA01237",1
"BOVA01240",1
"BOVA01241",1
"BOVA01242",1
"BOVA01243",2
"BOVA01244",2
"BOVA01245",1
"BOVA01246",1
"BOVA01247",1
"BOVA01248",2
"BOVA01249",2
"BOVA01250",1
"BOVA01252",1
"BOVA01258",1
"BOVA01259",1
"BOVA01260",1
"BOVA01261",1
"BOVA01262",1
"BOVA01266",1
"BOVA01267",1
"BOVA01268",2
"BOVA01269",2
"BOVA01270",1
"BOVA01271",2
"BOVA01280",1
"BOVA01281",1
"BOVA01282",1
"BOVA01284",1
"BOVA01285",1
"BOVA01286",1
"BOVA01287",1
"BOVA01288",1
"BOVA01289",1
"BOVA01290",1
"BOVA01291",1
"BOVA01292",2
"BOVA01293",1
"BOVA01294",1
"BOVA01295",1
"BOVA01296",1
"BOVA01297",1
"BOVA01298",1
"BOVA01299",1
"BOVA01300",1
"BOVA01301",1
"BOVA01302",1
"BOVA01303",1
"BOVA01304",1
"BOVA01305",1
"BOVA01306",1
"BOVA01307",1
"BOVA01308",1
"BOVA01309",1
"BOVA01310",1
"BOVA01311",1
"BOVA01312",2
"BOVA01313",2
"BOVA01316",1
"BOVA01317",1
"BOVA01318",1
"BOVA01319",1
"BOVA01320",1
"BOVA01321",1
"BOVA01322",1
"BOVA01323",1
"BOVA01324",1
"BOVA01325",1
"BOVA01326",1
"BOVA01327",1
"BOVA01328",1
"BOVA01329",1
